"season","team","abbreviation","playoffs","w","l","mov","o_rtg","d_rtg","n_rtg","pace","f_tr","ts_percent","e_fg_percent","tov_percent","orb_percent","ft_fga","opp_e_fg_percent","opp_tov_percent","opp_drb_percent","opp_ft_fga","championship","conference"
"2008                                              ",Boston Celtics                                    ,BOS       ,TRUE,66.00000,16.00000,10.26000,110.20000,98.90000,11.30000,90.90000,0.34600,0.56900,0.52200,14.70000,26.60000,0.26700,0.45700,15.20000,74.40000,0.25300,TRUE,EAST
"2009                                              ",Brooklyn Nets                                     ,BRK       ,FALSE,34.00000,48.00000,-2.44000,108.30000,111.00000,-2.70000,89.90000,0.30300,0.54300,0.49700,12.70000,25.20000,0.23600,0.50900,13.00000,73.50000,0.27200,FALSE,EAST
"2008                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,51.00000,31.00000,4.54000,111.10000,106.10000,5.00000,90.20000,0.31800,0.55400,0.50200,12.30000,26.70000,0.25900,0.47400,11.70000,75.00000,0.25200,FALSE,WEST
"2008                                              ",Denver Nuggets                                    ,DEN       ,TRUE,50.00000,32.00000,3.71000,110.00000,106.30000,3.70000,99.70000,0.35800,0.55700,0.51000,12.90000,25.50000,0.26900,0.49900,14.10000,72.10000,0.20300,FALSE,WEST
"2008                                              ",Detroit Pistons                                   ,DET       ,TRUE,59.00000,23.00000,7.39000,111.40000,102.90000,8.50000,87.30000,0.30000,0.53900,0.49500,11.40000,29.40000,0.23000,0.47000,13.40000,73.70000,0.24400,FALSE,EAST
"2008                                              ",Golden State Warriors                             ,GSW       ,FALSE,48.00000,34.00000,2.21000,111.80000,109.50000,2.30000,98.80000,0.27600,0.54800,0.51100,11.50000,27.20000,0.20800,0.50900,14.70000,70.30000,0.25800,FALSE,WEST
"2008                                              ",Houston Rockets                                   ,HOU       ,TRUE,55.00000,27.00000,4.68000,106.80000,101.60000,5.20000,90.40000,0.27600,0.52800,0.49200,13.00000,29.10000,0.20000,0.46500,12.80000,74.80000,0.21400,FALSE,WEST
"2008                                              ",Indiana Pacers                                    ,IND       ,FALSE,36.00000,46.00000,-1.40000,106.00000,107.50000,-1.50000,97.70000,0.29200,0.54000,0.49800,13.50000,24.40000,0.22400,0.49800,14.10000,73.90000,0.27100,FALSE,EAST
"2008                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,23.00000,59.00000,-7.27000,101.20000,109.10000,-7.90000,92.10000,0.33800,0.51900,0.46500,13.70000,23.10000,0.26400,0.50300,12.80000,73.10000,0.23600,FALSE,WEST
"2008                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,57.00000,25.00000,7.26000,113.00000,105.50000,7.50000,95.60000,0.33300,0.57000,0.52500,12.90000,26.30000,0.25600,0.48500,12.90000,73.40000,0.21400,FALSE,WEST
"2008                                              ",Memphis Grizzlies                                 ,MEM       ,FALSE,22.00000,60.00000,-6.21000,105.00000,111.40000,-6.40000,95.30000,0.31100,0.53900,0.50000,14.00000,23.80000,0.22500,0.52100,12.20000,73.40000,0.19600,FALSE,WEST
"2008                                              ",Miami Heat                                        ,MIA       ,FALSE,15.00000,67.00000,-8.65000,100.50000,110.00000,-9.50000,90.20000,0.30000,0.52200,0.48200,14.40000,22.10000,0.21800,0.51000,13.60000,71.90000,0.24500,FALSE,EAST
"2008                                              ",Milwaukee Bucks                                   ,MIL       ,FALSE,26.00000,56.00000,-6.89000,105.30000,112.80000,-7.50000,91.30000,0.29400,0.52200,0.48200,13.70000,30.00000,0.21500,0.52400,13.00000,73.00000,0.25000,FALSE,EAST
"2008                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,22.00000,60.00000,-6.78000,103.80000,111.20000,-7.40000,91.90000,0.24800,0.51800,0.48400,13.60000,27.50000,0.18300,0.51300,12.90000,73.60000,0.26900,FALSE,WEST
"2008                                              ",New York Knicks                                   ,NYK       ,FALSE,23.00000,59.00000,-6.61000,104.70000,111.90000,-7.20000,91.60000,0.31000,0.51800,0.47500,13.40000,28.60000,0.22600,0.51800,12.10000,72.70000,0.22900,FALSE,EAST
"2008                                              ",Orlando Magic                                     ,ORL       ,TRUE,52.00000,30.00000,5.46000,111.30000,105.50000,5.80000,93.40000,0.35500,0.57500,0.53700,13.60000,23.40000,0.25600,0.48400,12.30000,74.80000,0.21700,FALSE,EAST
"2008                                              ",Philadelphia 76ers                                ,PHI       ,TRUE,40.00000,42.00000,0.41000,106.40000,106.00000,0.40000,90.40000,0.32100,0.52200,0.48200,13.40000,31.80000,0.22700,0.50400,15.10000,72.00000,0.20500,FALSE,EAST
"2008                                              ",Phoenix Suns                                      ,PHO       ,TRUE,55.00000,27.00000,5.05000,113.30000,108.10000,5.20000,96.70000,0.29200,0.59000,0.55100,13.40000,22.40000,0.22800,0.48800,11.80000,70.90000,0.19100,FALSE,WEST
"2008                                              ",Portland Trail Blazers                            ,POR       ,FALSE,41.00000,41.00000,-0.98000,107.30000,108.40000,-1.10000,87.90000,0.28100,0.53200,0.48900,12.60000,26.80000,0.21600,0.49100,12.10000,71.80000,0.21200,FALSE,WEST
"2008                                              ",Sacramento Kings                                  ,SAC       ,FALSE,38.00000,44.00000,-2.26000,107.50000,109.90000,-2.40000,94.70000,0.34600,0.55600,0.50300,14.80000,25.20000,0.27600,0.51000,13.90000,71.70000,0.25600,FALSE,WEST
"2008                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,56.00000,26.00000,4.79000,107.20000,101.80000,5.40000,88.80000,0.27600,0.54300,0.50400,12.60000,23.40000,0.21000,0.47700,12.80000,77.10000,0.20100,FALSE,WEST
"2007                                              ",Boston Celtics                                    ,BOS       ,FALSE,24.00000,58.00000,-3.41000,103.20000,106.90000,-3.70000,92.00000,0.33700,0.53000,0.47900,15.40000,27.00000,0.25900,0.50200,14.50000,73.80000,0.28000,FALSE,EAST
"2007                                              ",Chicago Bulls                                     ,CHI       ,TRUE,49.00000,33.00000,5.01000,104.90000,99.60000,5.30000,93.60000,0.31300,0.53400,0.49300,14.70000,28.60000,0.22900,0.47300,16.20000,74.30000,0.25200,FALSE,EAST
"2007                                              ",Cleveland Cavaliers                               ,CLE       ,TRUE,50.00000,32.00000,3.83000,105.50000,101.30000,4.20000,90.80000,0.32000,0.52200,0.48400,13.40000,29.70000,0.22300,0.48000,14.70000,75.80000,0.24300,FALSE,EAST
"2007                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,67.00000,15.00000,7.22000,111.30000,103.20000,8.10000,89.50000,0.31700,0.55900,0.50900,13.40000,28.70000,0.25600,0.47700,14.20000,75.00000,0.26500,FALSE,WEST
"2007                                              ",Denver Nuggets                                    ,DEN       ,TRUE,45.00000,37.00000,1.62000,107.60000,105.90000,1.70000,97.40000,0.36000,0.54800,0.50100,14.60000,28.90000,0.26800,0.49900,14.50000,71.80000,0.20300,FALSE,WEST
"2007                                              ",Detroit Pistons                                   ,DET       ,TRUE,53.00000,29.00000,4.16000,108.90000,104.20000,4.70000,87.30000,0.30700,0.53500,0.48800,12.00000,28.30000,0.23700,0.47700,14.30000,70.90000,0.23400,FALSE,EAST
"2007                                              ",Golden State Warriors                             ,GSW       ,TRUE,42.00000,40.00000,-0.34000,107.00000,107.40000,-0.40000,99.20000,0.30000,0.54800,0.51200,14.10000,25.60000,0.21500,0.50600,16.10000,69.60000,0.26400,FALSE,WEST
"2007                                              ",Indiana Pacers                                    ,IND       ,FALSE,35.00000,47.00000,-2.44000,102.90000,105.50000,-2.60000,92.40000,0.32400,0.52300,0.47400,15.10000,28.40000,0.24600,0.49100,14.80000,72.70000,0.27100,FALSE,EAST
"2007                                              ",Los Angeles Clippers                              ,LAC       ,FALSE,40.00000,42.00000,-0.46000,105.10000,105.60000,-0.50000,90.80000,0.35500,0.53700,0.48100,14.50000,27.20000,0.28000,0.48800,13.30000,74.70000,0.24900,FALSE,WEST
"2007                                              ",Los Angeles Lakers                                ,LAL       ,TRUE,42.00000,40.00000,-0.07000,108.60000,108.60000,0.00000,93.50000,0.33300,0.55400,0.51100,14.30000,26.10000,0.24900,0.50000,13.50000,72.30000,0.26200,FALSE,WEST
"2007                                              ",Memphis Grizzlies                                 ,MEM       ,FALSE,22.00000,60.00000,-5.15000,106.90000,112.30000,-5.40000,93.60000,0.37400,0.55500,0.50400,15.20000,25.90000,0.28500,0.52900,14.00000,71.10000,0.23700,FALSE,WEST
"2007                                              ",Miami Heat                                        ,MIA       ,TRUE,44.00000,38.00000,-0.91000,104.30000,105.30000,-1.00000,89.90000,0.32100,0.54100,0.50600,14.30000,24.90000,0.22200,0.48500,13.80000,73.30000,0.23200,FALSE,EAST
"2007                                              ",Milwaukee Bucks                                   ,MIL       ,FALSE,28.00000,54.00000,-4.38000,107.00000,111.70000,-4.70000,92.30000,0.28600,0.54100,0.50400,14.10000,27.60000,0.20900,0.52200,14.50000,68.10000,0.23400,FALSE,EAST
"2007                                              ",Minnesota Timberwolves                            ,MIN       ,FALSE,32.00000,50.00000,-3.67000,103.90000,107.90000,-4.00000,91.00000,0.29100,0.53700,0.49000,14.80000,25.10000,0.23100,0.49800,13.30000,72.10000,0.22600,FALSE,WEST
"2008                                              ",Oklahoma City Thunder                             ,OKC       ,FALSE,20.00000,62.00000,-8.76000,100.50000,109.50000,-9.00000,96.30000,0.26500,0.50900,0.46700,14.30000,26.80000,0.20400,0.50300,11.90000,73.70000,0.21500,FALSE,WEST
"2007                                              ",Portland Trail Blazers                            ,POR       ,FALSE,32.00000,50.00000,-4.29000,105.10000,109.90000,-4.80000,88.30000,0.31400,0.53000,0.48300,14.50000,28.20000,0.24100,0.50800,13.50000,73.00000,0.26700,FALSE,WEST
"2007                                              ",Sacramento Kings                                  ,SAC       ,FALSE,33.00000,49.00000,-1.80000,106.20000,108.00000,-1.80000,94.80000,0.37900,0.54500,0.49100,13.50000,23.10000,0.28900,0.51300,14.90000,72.50000,0.24000,FALSE,WEST
"2007                                              ",San Antonio Spurs                                 ,SAS       ,TRUE,58.00000,24.00000,8.43000,109.20000,99.90000,9.30000,89.80000,0.31300,0.56100,0.52100,13.60000,24.20000,0.23500,0.47100,14.00000,75.70000,0.20100,TRUE,WEST
"2007                                              ",Toronto Raptors                                   ,TOR       ,TRUE,47.00000,35.00000,0.99000,107.00000,106.00000,1.00000,92.60000,0.30300,0.55000,0.50400,13.00000,22.20000,0.23900,0.50300,14.30000,74.50000,0.21900,FALSE,EAST
"2007                                              ",Utah Jazz                                         ,UTA       ,TRUE,51.00000,31.00000,2.87000,110.10000,107.00000,3.10000,91.60000,0.38000,0.55100,0.50200,14.50000,31.70000,0.28300,0.49600,14.40000,75.10000,0.31400,FALSE,WEST
"2007                                              ",Washington Wizards                                ,WAS       ,TRUE,41.00000,41.00000,-0.51000,110.10000,110.60000,-0.50000,94.10000,0.35600,0.54200,0.49100,12.60000,28.10000,0.27200,0.51700,14.40000,71.00000,0.24900,FALSE,EAST
"2006                                              ",Atlanta Hawks                                     ,ATL       ,FALSE,26.00000,56.00000,-4.76000,106.40000,111.60000,-5.20000,90.40000,0.34000,0.53400,0.48600,14.70000,31.40000,0.25500,0.51300,14.10000,69.50000,0.27500,FALSE,EAST
"2006                                              ",Boston Celtics                                    ,BOS       ,FALSE,33.00000,49.00000,-1.54000,105.20000,106.90000,-1.70000,92.20000,0.34900,0.55100,0.50400,15.70000,25.50000,0.26300,0.49000,13.80000,72.80000,0.28200,FALSE,EAST
"2006                                              ",Chicago Bulls                                     ,CHI       ,TRUE,41.00000,41.00000,0.63000,104.00000,103.40000,0.60000,92.90000,0.29200,0.52700,0.48700,13.90000,26.30000,0.21600,0.46400,13.90000,74.70000,0.29500,FALSE,EAST
"2006                                              ",Cleveland Cavaliers                               ,CLE       ,TRUE,50.00000,32.00000,2.23000,107.80000,105.40000,2.40000,89.80000,0.36200,0.53800,0.49200,13.30000,28.40000,0.26300,0.49000,12.80000,75.70000,0.22600,FALSE,EAST
"2006                                              ",Dallas Mavericks                                  ,DAL       ,TRUE,60.00000,22.00000,6.07000,111.80000,105.00000,6.80000,87.80000,0.36400,0.55000,0.49500,13.10000,31.80000,0.28500,0.47500,13.70000,72.20000,0.25700,FALSE,WEST
"2006                                              ",Denver Nuggets                                    ,DEN       ,TRUE,44.00000,38.00000,0.23000,105.50000,105.20000,0.30000,93.90000,0.34700,0.53500,0.48800,13.70000,26.80000,0.25800,0.49300,14.70000,72.00000,0.22700,FALSE,WEST
"2006                                              ",Detroit Pistons                                   ,DET       ,TRUE,64.00000,18.00000,6.67000,110.80000,103.10000,7.70000,86.80000,0.29700,0.53500,0.49700,11.20000,28.90000,0.21600,0.47700,13.70000,71.20000,0.19100,FALSE,EAST
"2006                                              ",Golden State Warriors                             ,GSW       ,FALSE,34.00000,48.00000,-1.35000,104.80000,106.20000,-1.40000,93.30000,0.32300,0.52100,0.47900,13.00000,26.90000,0.23200,0.49200,14.10000,71.60000,0.24300,FALSE,WEST
"2006                                              ",Houston Rockets                                   ,HOU       ,FALSE,34.00000,48.00000,-1.59000,101.60000,103.30000,-1.70000,88.00000,0.31700,0.51900,0.47100,14.30000,25.50000,0.24000,0.47200,13.10000,74.60000,0.24700,FALSE,WEST
"2007                                              ",New Orleans Pelicans                              ,NOP       ,FALSE,39.00000,43.00000,-1.57000,104.80000,106.50000,-1.70000,90.20000,0.29100,0.52000,0.47900,13.60000,29.10000,0.21500,0.49900,13.20000,74.70000,0.21200,FALSE,WEST
